isin,year,total_revenue,cfo,cogs,total_debt,capex
CH0242214887,2010,2508918721.843541,-14626211.926478526,1982883131.9231021,1958686955.7884402,320428133.2833815
CH0242214887,2012,2661515945.5329995,-410138657.70992076,1114225275.114718,2761458160.7895403,180248378.75717962
CH0242214887,2013,2765490341.6625824,592448110.1444643,1845504904.3934455,1769877147.4856694,641584438.1789395
CH0242214887,2018,1759236447.587304,-117925313.92007437,1394531757.3426182,757713316.1719316,259053497.83173198
CH0242214887,2022,4870044001.663044,641342825.7603711,3234426247.7040696,3460868751.6831594,843608208.1373194
CH0256424794,1997,5600233554.833492,561018622.5245743,2428220286.14732,2244688356.5294313,416059926.7561475
CH0256424794,2000,1134157130.9075744,684980108.809019,821501009.2053342,3883259220.781036,398705128.151239
CH0256424794,2002,5154649812.713276,798296041.414108,3160302485.268282,1946101158.3795943,228985078.40871248
CH0256424794,2003,5631023516.679042,542235248.5609174,3907944645.930686,1331685460.208067,669502825.8038985
CH0256424794,2004,5571934190.177449,250980735.3718542,2287080238.43767,3218554623.9497304,1258476677.8448238
CH0256424794,2005,267289301.7661567,323535022.92719,177290325.35949105,684088167.7620281,219052102.30185392
CH0256424794,2010,4136918323.5659657,17383518.23355417,2184580285.620845,2049263847.911303,908867831.3922074
CH0256424794,2011,536809531.7382714,88321550.63835311,426333594.4139684,662440621.4132265,145019908.65194857
CH0256424794,2015,4032970785.795994,617387522.1238234,2145545488.5341206,3334475256.1682577,428548237.7325354
CH0256424794,2017,4014930981.4158616,964622906.5497178,2989841867.6639533,2695663822.2844334,274243038.6447146
DE0007011900,1997,244707594.95972633,69457725.68477935,104742947.26991364,194478410.27606803,201251270.28772786
DE0007011900,1999,1588791958.0370834,261313042.87250614,1065945555.2909296,3464981841.420552,788299574.9699477
DE0007011900,2000,4328175781.307438,-151148155.14458585,1830838996.7563713,2015572387.9790406,481016979.14936495
DE0007011900,2001,1145033492.262829,198493884.81665978,764644158.7100253,655583762.5292647,101570676.9784737
DE0007011900,2002,796559842.7515537,326477505.4366679,630244932.921932,804512136.7717954,215062925.50590008
DE0007011900,2003,1017571661.1196264,-13098292.193644932,453215285.47095674,266493719.3628598,171523692.23978534
DE0007011900,2004,1785988279.5322402,308818409.852492,1318391836.6292393,1166012605.4068587,202781545.62336078
DE0007011900,2005,676355932.134736,-22725461.232690282,467773522.3288427,724437110.5208436,45133320.18589359
DE0007011900,2006,5478342990.528219,213071251.01929632,4120669326.716767,3279978092.5545063,753196107.299841
DE0007011900,2007,1185467390.1559546,209777461.99773735,834661510.243836,1530542178.640685,179127872.58261183
DE0007011900,2008,4006513112.7086763,123467513.12944405,2966439616.04424,2884191472.3636575,617028344.7718912
DE0007011900,2009,3908561471.7415276,230170186.34939077,2067075760.2361138,3409064988.350912,848158996.2894348
DE0007011900,2015,3093458341.2532253,-142909421.33696544,1776508143.092808,2847152640.0304775,422864747.14698184
DE0007011900,2016,4342379893.631543,1490182664.6583905,3460803339.7830734,1424689615.5863636,1071594534.359521
DE0007011900,2017,895794749.2881366,-51186453.08988924,456411103.77602226,359804224.6101425,112106995.17663442
DE0007011900,2018,877066507.206207,4466180.649300399,565738233.1058404,1496893313.0525508,418718335.76635927
DE0007011900,2019,1569442675.5257392,1178827461.816995,727733745.6752028,4741858792.880381,537797419.4055945
DE0007011900,2020,1369865451.967376,212126560.67974997,735590976.3226317,684260116.7232416,145281760.84897202
DE0007011900,2021,2858819011.603621,-911602.023203904,2088036268.8430593,1404654257.861904,361821289.61823773
DE0007011900,2022,1570528009.6349652,425754350.2376523,1029068606.7917259,1196406339.2006943,261600777.18638188
DE000TRAT0N7,1998,4158977907.395774,1530163713.876917,2596987947.8666224,3047370815.9928856,680808213.1838809
DE000TRAT0N7,1999,1939266779.9668303,654270668.0668284,1216575703.3001986,657475875.7295032,225593368.04556435
DE000TRAT0N7,2000,6192559402.45346,-166807835.93764296,4242910598.511112,2128317886.2692409,751663005.8037223
DE000TRAT0N7,2002,945461954.7960731,156346985.6460692,432737312.8640669,487250019.96714664,126795509.58399093
DE000TRAT0N7,2003,705507149.5786195,64176874.39545829,486767166.1884328,235132684.87208745,175880404.965595
DE000TRAT0N7,2004,600384180.3369454,86940242.98454617,262752844.7810599,3081283419.027901,140836166.71994388
DE000TRAT0N7,2005,2198331791.81429,349777090.8243269,1568590578.452519,1571736568.7392042,524730662.25008494
DE000TRAT0N7,2006,1740173122.2687707,361180603.3784592,808729829.4260192,453346083.8366316,102443670.2695653
DE000TRAT0N7,2007,377619302.7954211,114042629.3304086,282711845.59176654,250792079.62933856,20253421.86028434
DE000TRAT0N7,2008,220988449.34255227,16647168.020214902,143723248.04041797,1089397137.550734,294059357.2781049
DE000TRAT0N7,2009,546134204.8098361,218243193.13911337,410592765.24302536,355007433.6151443,36381170.28495097
DE000TRAT0N7,2010,2958105199.093587,677435605.5481143,2259156724.363619,2800420441.926328,1069607265.254173
DE000TRAT0N7,2012,1217165110.4294896,19781302.22776443,964875177.3597522,1638165552.6318688,137199834.9180578
DE000TRAT0N7,2013,2999720556.619317,274856177.8042568,1713209057.0590916,2250538404.5040154,435241694.7890698
DE000TRAT0N7,2014,2196403052.6242824,129734189.976072,1604062699.2748046,805065381.8995943,611943361.0347129
DE000TRAT0N7,2016,1624386228.9313462,-189492642.78964764,893157980.967568,2047683862.0222468,148646212.7405817
DE000TRAT0N7,2018,7834145481.000152,-200824509.8685325,4766643087.319951,2259291704.995368,1024698506.3391516
DE000TRAT0N7,2020,1437374907.8176525,741765460.9896958,878201767.0768932,1061697010.8522786,471547093.3210117
DE000TRAT0N7,2021,2941888046.17434,1168270039.2135816,1287858320.987918,1029240289.8963214,768322615.6746553
DE000TRAT0N7,2022,817571976.8493344,268070546.62825337,456336464.5336142,291095807.28995234,202271111.93214566
DK0010212570,2000,2862693786.681252,684295431.4509312,1611468871.4732792,1991777792.4200506,863154304.4194556
DK0010212570,2005,5010732621.598238,184610410.24080563,2033416213.2579064,790113085.1070176,1021017715.7259918
DK0010212570,2007,3300089887.768146,1492727634.5992596,2078778299.1994278,3290705678.2948236,777752694.5348313
DK0010212570,2008,1654633242.419622,891661734.609499,1308893482.807344,5282629294.097557,1387905575.6648521
DK0010212570,2009,5884617515.323877,1436644708.3910382,4075010793.3838687,2260885638.9085326,318725504.10792476
DK0010212570,2012,177420643.76575205,60461069.838101186,84761094.96862729,93035414.43066563,27603618.69123277
DK0010212570,2014,639288056.2225901,203377569.88779604,480282035.83760905,1030132580.8993258,262635762.01935378
DK0010212570,2015,2940444315.2896724,292319403.8791092,1281582496.954875,929240274.5500271,909956121.0445708
DK0010212570,2018,3556904653.927024,308368383.3734645,2424000851.0923123,3363651125.721374,473899546.37453055
DK0010212570,2020,1171147395.3693473,-63061381.94253499,813491617.8200244,1890620767.7336903,502584638.74340737
DK0010221803,1999,153686122.3686673,109967066.48215464,79836620.43965816,300651860.1175204,51309901.80520041
DK0010221803,2000,42045358.72306628,-2597954.3836799315,32899079.995909084,12155355.662686775,3963148.924584494
DK0010221803,2001,1929305548.643177,256628976.85047475,1253765573.6425443,3149612820.3299747,637802524.7766356
DK0010221803,2002,2635423832.669478,121318032.51238567,1839954325.348991,3186905444.3525176,334867626.1793761
DK0010221803,2005,447672219.47128344,495344106.43116575,259797438.31402388,1144172912.5416713,256022762.5027447
DK0010221803,2008,188187646.5825057,118360314.9889372,150303470.18487215,469482029.45844185,189002146.35963234
DK0010221803,2010,119150457.45898126,12364462.16027747,84114182.70888244,101897550.2325005,63159178.911340095
DK0010221803,2011,3364492948.2997413,1130401321.17305,1861458570.7816226,2315633372.4791846,933426325.200529
DK0010221803,2012,2422033515.9978895,458288406.3776598,1723923570.0011506,1444390421.544996,482236885.97281194
DK0010221803,2013,5529639659.780268,960155.714145503,4141404995.281765,4984448031.518823,271645358.1909989
DK0010221803,2014,2107333448.725164,338376999.8600189,1330487985.3166866,1759415655.0723867,198629404.04855478
DK0010221803,2015,2002100579.4925873,313991090.7009908,1523341099.9518585,2054552732.4879124,781276126.1516649
DK0010221803,2016,932414813.3559433,-202864859.01448533,401925084.4371468,3065242229.1277966,461842595.5950954
DK0010221803,2017,599846351.1298294,169626261.7616145,322959942.1696609,521193200.3594248,110108506.62911306
DK0010221803,2018,2708263841.247187,173764784.4802127,1202468701.0404716,650305808.0396943,205609254.08649358
DK0010221803,2020,454577181.2092437,-20083021.810565785,291808163.2397617,611863220.9472666,163621011.17248031
DK0010221803,2021,3910292088.1461935,1630564730.2563438,2936553395.4107866,2911498672.439801,1376001837.2384503
DK0010221803,2022,180909481.13127604,-35279821.13293972,112600727.01164126,194276207.80816248,75549196.9127001
DK0060083566,1997,316765297.33386433,260530645.49092063,180540505.75919268,587868114.759073,224105838.53988117
DK0060083566,1998,3593655390.4446507,854455846.9367917,1878341311.0611763,2107147633.097471,539332439.0777657
DK0060083566,2000,433831390.01798564,340980079.9237949,222160683.03591195,996793699.5709107,241940677.09026888
DK0060083566,2001,138123509.87917107,43827375.07681024,72628445.98916663,39278419.25008716,20345865.330895066
DK0060083566,2002,4991157017.306124,457931553.3028371,3811053094.831651,2849133258.0841846,505064971.2603875
DK0060083566,2003,1786806159.077274,39352554.93192496,752560282.5707395,658383169.4044405,105178775.65033375
DK0060083566,2004,481207574.81730497,324282702.75912607,283875444.9951349,449818251.99702615,271945016.6501938
DK0060083566,2005,516533508.2786844,125829909.98480414,354058992.4044665,491417194.86062145,126861670.72489044
DK0060083566,2006,3874642119.8771667,-64211667.987755135,1667027989.7243328,1448138527.1897416,530642123.74186534
DK0060083566,2007,2524977214.7076964,1196379316.3647413,1101153134.0692897,1188173969.6177151,598390743.1210724
DK0060083566,2008,5047547954.3507395,1356167306.0978453,2969051450.695431,2847321244.6740417,1081306091.5774062
DK0060083566,2010,1171138338.74787,101599667.62587118,616992775.6723353,821330717.1599737,85905202.74499111
DK0060083566,2011,7146722344.642491,-138807836.72473127,4230246468.89456,1612776180.68786,258937023.54965404
DK0060083566,2012,2840048298.48509,550700175.2156051,1917832037.0714858,1727408280.8833797,570922155.280099
DK0060083566,2014,2356888026.0456066,454670003.9327494,1196495060.9935358,1723428121.1816196,256328727.53353828
DK0060083566,2016,405634887.3944009,173445341.04270592,234412284.97514564,1822801462.1624303,509982109.03629005
DK0060083566,2017,716701797.0910994,264427177.85333255,546380608.520584,226183303.22509047,189855539.0666337
DK0060083566,2018,28853267.87405858,4868666.82539087,19854500.180583447,24923902.63648546,8334571.181894203
DK0060083566,2021,1173033505.0904179,44870251.1547179,493469585.0913044,1272851620.7290769,263718267.93059027
DK0060083566,2022,431068159.418747,-12663296.805274429,201040005.7368883,1007709184.3076999,172469087.8554776
DK0060738409,1997,2531765790.3341975,837700392.9108784,1368454495.9420624,3788672436.3876214,1061293975.7306019
DK0060738409,1998,5781245567.768854,90689918.47141267,3511079336.211624,3566960648.817223,412350955.1176707
DK0060738409,1999,2397249106.3876653,662687316.1086739,1543450471.883934,1604851936.5165534,605805707.0799865
DK0060738409,2000,1571870923.0392528,-127343443.94416064,824761255.4649559,2017121992.7461126,166829921.4164672
DK0060738409,2001,102443761.46419378,47825594.832792506,50031752.14029061,197619825.9605949,16271082.93451617
DK0060738409,2002,2475391068.871573,11253055.521521665,1716615468.5935206,812360458.5282032,377647227.11463875
DK0060738409,2003,7373663722.60498,598461554.6318802,3581851034.248268,2583743387.3307505,207254560.10084924
DK0060738409,2005,1614448710.1760864,571173187.9780109,1075919155.2870157,1750144923.2471094,135448845.30937824
DK0060738409,2006,6473203352.387446,1177016324.167886,4631721054.432845,4469724566.639387,946737362.0215384
DK0060738409,2007,1425132077.8506768,279602990.0438903,688608199.7198839,2080663410.35474,130795229.8163202
DK0060738409,2008,393524568.52848023,-37612176.2923142,209057911.91700304,202609052.55075106,144468814.1104333
DK0060738409,2009,4766825283.346427,-340736622.3334009,2691905177.5872545,5165188260.359994,936495396.0285463
DK0060738409,2011,299563776.3426837,45005136.3090426,124188575.569298,263797704.45047948,35423701.07470187
DK0060738409,2012,2455617528.114551,-180990465.5590122,1856575229.6530592,1098078586.5036047,549029024.2617081
DK0060738409,2013,1911982545.3879046,487834915.7134641,1184303460.4868023,603404808.1339049,482094382.1953632
DK0060738409,2014,3800930146.7083116,185464249.0311757,2524580604.1600704,718874790.7667985,472309305.75224763
DK0060738409,2015,2113703042.7393403,1722326807.353722,1530102430.6388688,1109021735.830653,889901011.6565835
DK0060738409,2017,1741324120.8756073,-163300155.53429967,1194857601.9028773,376607142.3902143,289480024.7630623
DK0060738409,2018,964122018.8593478,209234264.0053721,592779433.0499544,756763720.725404,57525290.910684116
DK0060738409,2019,116259302.97201273,18109412.813473817,84198338.60557282,123519907.29997802,27894828.739993583
DK0060738409,2020,1016183890.0868701,-107144350.5559389,664906965.9649032,831574099.3279638,329400312.7062935
DK0060738409,2021,2309689145.636291,1162469863.6535144,1842713249.849281,1024218838.8446047,610323589.0171889
DK0060738409,2022,2791877668.1660924,-155883564.6108475,1328030728.6172888,2853621989.923342,611835189.7186071
DK0060823516,1997,1484201400.23934,300589598.0696384,1126689812.7103357,507633882.83250755,386014495.0500281
DK0060823516,1998,522440349.19709414,-842720.3273152489,277272720.6198059,180935847.22376066,101332372.34527664
DK0060823516,1999,696239896.8280054,-141022180.00755402,380461488.72578555,1588932229.351232,237643186.1319307
DK0060823516,2000,656998053.7991353,58803276.36553125,337275742.4888742,969511472.6897626,81530710.75148275
DK0060823516,2001,979363614.1750193,101168031.58550362,662206762.2205634,625224566.2757683,235269687.78659436
DK0060823516,2002,1143671196.0447378,-43008323.36325973,783282303.1730224,908286704.6018478,196918159.12366286
DK0060823516,2003,1124686645.702179,456403909.1961925,707356805.135325,4427280584.520956,785527973.4051484
DK0060823516,2004,3318494233.9945655,676203679.6992031,1721794579.6930492,2018263144.9952168,254145241.75921696
DK0060823516,2005,4926983704.778153,1132615648.3238904,2857805088.6538815,1209288111.4233112,316729717.7759871
DK0060823516,2006,4329977762.543349,1323735398.7955885,2000669945.0594525,2463679012.973332,765459810.4591699
DK0060823516,2007,6175280223.047673,228162049.45091528,3250515855.011888,1062811794.1330478,1013366279.1611906
