isin,year,total_assets,net_income,total_revenue
DK0010221803,2007,8511757491.101623,871454959.769425,4851678521.52151
DK0010221803,2008,7666584686.39054,45893733.99990184,1570061172.4005525
DK0010221803,2009,1529922709.9055438,179482739.14884916,404916855.347082
DK0010221803,2010,4728972367.135258,-261930727.06629744,2245082805.8086743
DK0010221803,2011,3122786633.3093553,-151309813.69806913,815585423.3270084
DK0010221803,2013,6379644137.08037,370044058.77550375,1785143686.488579
DK0010221803,2014,584640295.6241282,-18337205.74757369,116484945.90294427
DK0010221803,2015,5970509464.265227,63760513.61046743,3421632531.5210047
DK0010221803,2016,4457964566.680832,-428163990.0437901,2706705772.7168245
DK0010221803,2017,3410966135.739758,173293631.5907047,2295904046.4213767
DK0010221803,2018,3372337604.840928,314152409.04898614,2474848476.986485
DK0010221803,2019,2649027982.8226104,129637289.15761225,1461476383.927937
DK0010221803,2020,4011939021.598423,-56607983.40196048,1431737691.5219932
DK0010221803,2021,6171596118.378128,666321178.3532925,2528422424.539023
DK0010221803,2022,6696059201.078006,402045161.2427883,997392240.4075716
DK0060083566,1997,6900079907.717575,234305469.1361276,1660528946.3017116
DK0060083566,2000,966854828.8222315,86089558.59794232,401495803.0199142
DK0060083566,2001,3475780485.2373967,343624314.1502086,1965339085.9884915
DK0060083566,2003,9271785477.012579,-1585670.46607772,2450064280.4916315
DK0060083566,2005,1524244891.7028413,200819633.320265,1211376024.9552586
DK0060083566,2006,5399617307.092567,163281696.87725708,3722622015.333423
DK0060083566,2007,6235894521.4587965,553857217.2031019,1012628842.7181557
DK0060083566,2009,1277222065.0039847,121983675.75597338,866272469.6812562
DK0060083566,2010,7087476102.9599905,-171643865.57298246,888147693.2862332
DK0060083566,2011,2631199387.8514376,-205468553.37648615,926433425.2025977
DK0060083566,2012,9369584534.528324,-221299489.4368713,4569186290.288901
DK0060083566,2013,3969875472.591127,199083630.98727062,1639724425.0405235
DK0060083566,2015,5156842709.022208,125006357.46608254,3834496126.565238
DK0060083566,2016,9921580932.431644,-474969607.3783501,6905395231.555277
DK0060083566,2017,9305959086.917698,971192477.0161871,1688626565.1617284
DK0060083566,2020,3806294872.4364533,445390444.8913916,2719909895.072309
DK0060083566,2021,8059273408.6362,-192054219.88886753,5262877242.003549
DK0060738409,1997,3986690411.420354,-32357551.837893523,807152494.866225
DK0060738409,2000,681816276.6239971,-45141983.66324376,80500912.46460472
DK0060738409,2001,9631154804.380579,1362380206.453959,4667938301.287085
DK0060738409,2002,4325035533.513487,114766832.09434259,1376534652.2129114
DK0060738409,2003,4395172935.160238,264618325.10019422,764607485.844652
DK0060738409,2004,2160460221.2777452,135137376.861612,1153062613.225488
DK0060738409,2005,1520333328.8011682,144721132.4067609,217323650.8442276
DK0060738409,2006,4598058257.650825,683807495.4651955,647014189.9192693
DK0060738409,2007,577899831.9075668,84326988.19942899,338952502.53979325
DK0060738409,2008,2391877124.1488347,-166603247.45970854,477357820.0361462
DK0060738409,2009,3032821148.1611986,221518273.94127834,517799825.6124522
DK0060738409,2012,623011752.120814,92937288.10098007,284464356.0514815
DK0060738409,2013,8139721298.033237,-190767349.8741794,4319372464.836427
DK0060738409,2015,6238995973.332755,40683531.76572999,2925646297.1202126
DK0060738409,2016,1307190696.3643208,16269507.440249428,941991616.7002416
DK0060738409,2018,1946305655.9564686,6875204.316078963,695671038.8459907
DK0060738409,2021,8275396201.879187,764036078.543735,5077204381.167164
DK0060738409,2022,110411541.16002928,2245333.286602799,43204897.125257775
DK0060823516,1998,4882462546.104079,-91941741.44482192,1001071144.4333234
DK0060823516,1999,7373597038.170258,-44447517.30859031,3194335811.9972444
DK0060823516,2000,3944823338.072496,379705561.9181085,1663187768.0341976
DK0060823516,2004,8920857680.93345,862877511.2636777,6857769111.265848
DK0060823516,2005,3154137416.7905526,29651355.142832126,1834743738.660868
DK0060823516,2007,2546780753.3983073,-230212203.84967667,1753738963.5329337
DK0060823516,2008,9017629745.155022,534748773.2152621,3814766012.7186112
DK0060823516,2010,6593573286.6656065,390124723.52533436,4790774425.146724
DK0060823516,2012,6139374454.242142,181737796.27693218,900378730.0232021
DK0060823516,2013,1501774991.2703347,42133018.537198596,925399213.2359449
DK0060823516,2016,6802309769.305613,-536035587.1536899,878661362.1485915
DK0060823516,2018,7163262248.288016,-588718567.8444483,1077777526.7553458
DK0060823516,2019,121183541.50135101,10225114.571388366,93256912.97798283
DK0060823516,2021,3532578759.8797913,-44419325.57259141,1086532583.1917439
DK0060823516,2022,7746557846.4587,-415998739.79759294,4360997772.269163
DK0060952240,1997,9598269198.107483,1189740494.4816494,4173123063.742685
DK0060952240,1998,3222222812.895939,59881877.29043553,604693608.60194
DK0060952240,1999,1139654951.4797,148239814.70440722,501688477.2729453
DK0060952240,2000,5207729341.527944,-316840288.09290016,2768167535.9096375
DK0060952240,2002,437451885.23710686,21712003.01555478,77676394.89209773
DK0060952240,2003,950207488.7531474,35654621.456207834,345110630.6934352
DK0060952240,2005,3886589121.018607,-122630332.79841413,833979089.5452679
DK0060952240,2007,9283182496.732485,222907403.720527,5321005029.850504
DK0060952240,2008,127247628.3799365,8635499.169343354,101122517.09400062
DK0060952240,2009,3169293081.201715,-112167921.58151956,2267591364.574228
DK0060952240,2010,5440211390.169598,-243363271.18399325,2966272728.6747684
DK0060952240,2011,9783974948.278078,386010161.2268167,6102601100.049866
DK0060952240,2012,1806027922.2931912,-36093543.6449745,248691390.20747638
DK0060952240,2013,7531898040.400436,262780805.9189465,2173192918.569713
DK0060952240,2014,7279498972.589759,519206653.7993491,1277993209.1654975
DK0060952240,2015,918799690.0116761,20304124.825629562,712612604.522301
DK0060952240,2016,1506846009.4880028,5054130.770515701,511828191.9185999
DK0060952240,2017,7581874292.264266,401726567.22665185,4703769413.5648365
DK0060952240,2019,1059396532.5136737,-81108214.09360178,218340099.93804792
DK0060952240,2020,5771770115.597172,48772196.63099191,4121026022.329617
FI0009000277,1998,5542309718.668753,500180649.413331,574519868.4415122
FI0009000277,2002,353210018.26689667,-17441461.238025926,219701451.941208
FI0009000277,2003,9580738993.84579,-175012278.1417626,3425674911.7819376
FI0009000277,2005,1488965614.5194135,177429148.6241683,467420479.41391915
FI0009000277,2007,9963343742.83871,121081106.4390958,3565050493.626161
FI0009000277,2009,7220737174.93355,348480600.06820196,5201364488.884746
FI0009000277,2010,3915317829.2084756,289359749.9041277,1522413738.0576546
FI0009000277,2011,32282314.216426387,-359197.1554398274,17229475.795560855
FI0009000277,2013,7941993893.037715,373675313.6899927,1311171154.8132613
FI0009000277,2014,4809780801.572248,-402995186.7429416,2643589568.1583576
FI0009000277,2015,5799879875.90257,232952312.1162391,2859568201.2253785
FI0009000277,2016,6034916317.197888,611018680.614782,3461190806.4197884
FI0009000277,2017,2698280219.2101307,66280340.96911813,1828178174.2729058
FI0009000277,2018,770675085.5153983,-12670222.340637432,108654128.23301663
FI0009000277,2020,7848991281.416965,762558867.3854699,4673106168.906216
FI0009000277,2021,5172738837.510449,-326590530.8553845,2111198000.8213296
FI0009000277,2022,3281994716.8177547,-255502936.1527038,1325313958.42725
FI0009000681,1998,7002549569.249266,326457271.670006,3571770166.6611013
FI0009000681,1999,6976736508.138,667293346.7787714,5237658277.900585
FI0009000681,2001,561455420.5517584,-24487691.49386207,391283680.3660858
FI0009000681,2003,3769203955.947246,76237804.52458523,1595175998.9556353
FI0009000681,2004,4351860474.513642,332938005.975739,3290647573.678589
FI0009000681,2005,6311743342.502468,795142901.8672918,851387395.17531
FI0009000681,2006,9093910981.064762,-893410359.6692729,5876022799.674506
FI0009000681,2008,572896782.7511258,-38477264.939492196,147610632.37535325
FI0009000681,2010,3988420413.4343243,71851826.68806218,2974708088.4912124
FI0009000681,2014,134124924.05901287,-11917170.231165763,39958763.305836566
FI0009000681,2016,362972597.37276024,-11287328.127706604,106352385.59500596
FI0009000681,2017,7871287313.355781,-56659309.1445752,6158371275.874466
FI0009000681,2019,4288925899.9225,-141385492.97537827,2965160095.2798824
FI0009006696,1997,4944861864.8378,-315278121.94767785,3885106703.175278
FI0009006696,1998,7251584759.938393,-111922581.12446612,1695663379.8826356
FI0009006696,1999,3087056563.857615,437865153.1716157,2355193219.896505
FI0009006696,2001,1830236140.802848,146422569.8847252,211254296.80169818
FI0009006696,2002,4179957539.7114563,296520028.25770986,677939670.5696507
FI0009006696,2003,5451100772.054171,-235202057.58981398,4286537281.0010486
FI0009006696,2004,4039838365.47785,395601160.27777016,1938241982.657868
FI0009006696,2005,5488431683.334915,-238545007.57373995,2903545631.450544
FI0009006696,2006,8469202589.01279,-548466348.3128673,3388031515.5939045
FI0009006696,2008,6641912726.262723,-502190853.0351368,1668869024.3510337
FI0009006696,2010,8619882885.351883,752696174.2996218,3638569668.239256
FI0009006696,2011,2905946539.3075705,-209274698.99265686,1891419852.0024402
FI0009006696,2012,3559798140.611148,350630964.9366854,2793171662.778563
FI0009006696,2013,4972609577.55385,586936625.9592146,1679967454.2833476
FI0009006696,2015,5448523106.069248,482340969.55980057,3437459674.463509
FI0009006696,2017,179554991.11706144,11654437.144184057,33824146.905182324
FI0009006696,2018,1616281950.877586,220880264.75936836,450692692.16309875
FI0009006696,2022,5601866565.523281,221246754.64578432,3504027224.0603213
FI0009007603,2001,2764489261.664902,167717871.30340528,880888942.8037155
FI0009007603,2009,1958488541.78793,58847940.65491629,1425526134.619008
FI0009007603,2010,4476084642.908137,-261812554.17130652,2195403740.5096717
FI0009007603,2011,6134770039.077899,762530967.0971282,2172754668.0963993
FI0009007603,2012,1688625181.3561935,83634493.67430258,768216001.6907663
FI0009007603,2014,333932679.5036336,27769443.805242285,118407581.71717043
FI0009007603,2015,8203793036.738988,817494178.1161553,2618760638.391217
FI0009007603,2016,9677561995.446178,-683129452.3437665,6772471646.598714
FI0009007603,2017,7397329347.822198,1088176716.8014474,2395009523.578682
FI0009007603,2018,4853641295.700555,394583501.16769,901339287.118048
FI0009007603,2019,3230179682.7422996,468200378.94301754,2577537091.8521533
FI0009007611,1998,2443474973.870583,-191092285.41644958,437529229.6420048
FI0009007611,2002,7190802565.79382,908485770.1516382,2833773834.8812017
FI0009007611,2003,7396739040.137564,395313944.91347986,1729966284.029051
FI0009007611,2004,4355110993.436153,368082138.8982247,2195301753.2435284
FI0009007611,2005,8061978190.449808,-294312844.1145086,5567732165.81659
FI0009007611,2006,311252887.6135851,-22850340.792183895,192200623.54364794
FI0009007611,2007,3149264394.170815,221762917.96298623,323341254.6269881
FI0009007611,2008,1671403401.5110655,247260155.7883465,933809214.1074102
FI0009007611,2009,726801449.0130018,-10832958.759970397,111894432.44265436
FI0009007611,2010,8663878503.861996,-85820438.54540278,2173515068.3991914
FI0009007611,2011,685147215.729133,1422766.9036324378,434526327.6554019
FI0009007611,2012,7592511405.735123,-317436928.27317804,5561708145.7338505
FI0009007611,2013,8073979563.796479,1006920904.4051416,1141383958.9655848
FI0009007611,2014,6507720398.7327175,-650465526.9639018,4633228199.927974
FI0009007611,2015,1690893795.4528894,-8664603.377121681,630418590.488571
FI0009007611,2017,2267381156.196814,-153700830.2222794,832419920.6239024
FI0009007611,2018,4127670016.5473337,81593782.16955207,2731064736.637085
FI0009007611,2020,180099089.44325534,-16786360.030933823,71141090.64212108
FI0009007611,2021,9662437482.726912,743254804.33362,1828304888.66733
FI0009007611,2022,9727765951.288568,727917478.7124623,6597636787.994601
FI0009009674,1997,7431957667.9961605,934373578.9284954,993652630.1055
FI0009009674,1998,8522653517.524375,411690123.5343203,4836292904.515587
FI0009009674,1999,8923035751.146708,-716142410.7479541,2049899047.5054805
FI0009009674,2000,2395177748.07839,-218757411.96203515,1571727123.3822267
FI0009009674,2001,5828110070.151388,663961748.3558038,4643874595.63988
FI0009009674,2002,5214504745.86699,562349809.5014015,753749551.04124
FI0009009674,2004,5989825183.921288,-458435336.3097757,1080882510.56779
FI0009009674,2006,9096277231.68398,976227934.6218734,5170689503.808802
FI0009009674,2007,8789801104.932646,258082518.10669246,4397015786.756261
FI0009009674,2008,4304331060.46887,37228117.22272956,1385403235.684144
FI0009009674,2011,7738819169.335991,952887169.4117478,4034605527.422272
FI0009009674,2012,4433855805.79044,256396084.30002362,2327608937.844958
FI0009009674,2013,5917012453.347025,-240477048.03092608,3501946195.177148
FI0009009674,2014,5123686539.080152,-19839775.51362423,886179307.3392051
FI0009009674,2015,4876721919.505782,671196712.8789322,2714173632.0217624
FI0009009674,2017,6006550600.376904,159573115.86514944,3727159198.5905404
FI0009009674,2018,6341076903.360175,-230828545.91463786,948958336.5370334
FI0009009674,2019,3618594746.7420664,-320563397.0066338,1558692855.2821798
FI0009009674,2020,1400326973.1234214,200083160.77263805,411374076.5350002
FI0009009674,2021,3313536936.3297973,-168909440.06086594,1449436289.2502985
FI0009009674,2022,6107839632.750575,-294714594.70719373,1810841610.8584952
FI4000048418,1997,8798638787.343864,-814603884.182139,4419958254.960558
FI4000048418,1998,6754234533.450137,85436033.22637887,887489516.0102834
FI4000048418,1999,9294274002.061693,-23532281.689365868,2004242875.10434
FI4000048418,2000,7298630102.453899,494378192.6157444,5237358209.208347
FI4000048418,2001,2581806724.586273,-66657317.665336885,1477375636.2410836
FI4000048418,2003,7184320455.264371,577248386.2427291,5516287844.982773
FI4000048418,2004,8628818741.073832,685068075.3816545,875589451.1044233
FI4000048418,2005,8295892609.896816,978081025.1636416,1065118912.7342486
FI4000048418,2006,2567016613.6776276,256929406.45499536,1452172776.4760878
FI4000048418,2007,6626678864.142249,325239914.90207666,1090747063.193756
FI4000048418,2008,5495881608.855763,5825263.044532422,4013229530.3753386
FI4000048418,2009,3210878862.7607927,10174734.14994468,2006463865.1039298
FI4000048418,2011,6460997140.433129,788304749.8125952,3569798242.6527905
FI4000048418,2012,5986964153.950742,-390842002.10818905,2703159379.228638
FI4000048418,2014,1157464493.0263858,-66019320.47348364,240781661.92903104
FI4000048418,2015,6378807138.927073,207297713.61076045,3946484256.23652
FI4000048418,2016,8290194423.681656,870496588.9502891,6581454854.635662
FI4000048418,2017,6948854248.522224,84868218.66503921,3285035334.6058416
FI4000048418,2018,844015366.207369,107640368.06968404,320352888.9204235
FI4000048418,2019,8080245496.802539,134551813.08791783,2030048198.129863
FI4000048418,2020,8167250353.26519,-25741977.28785077,1201967605.5401926
FI4000048418,2022,8518427184.615789,-686554043.5604284,3260244900.630105
FI4000072772,1997,7619092010.64214,-114726711.96113092,5810708931.835569
FI4000072772,2000,5172442093.205148,-508566933.0028759,1889168239.56615
FI4000072772,2001,3858806441.5008698,189070751.6699792,2524447309.563183
FI4000072772,2003,1012689020.1601278,33187172.36729724,701791103.8458776
FI4000072772,2004,8417249445.110586,336034368.42568046,4260433424.4352164
FI4000072772,2005,1052681326.0516042,150540076.38596013,228591658.67076987
FI4000072772,2006,2284944618.873032,75353307.23339826,1791891231.9330008
